% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
583	0.000899	0.000796	0.000995	0.000701
584	0.000871	0.000762	0.000958	0.000674
585	0.001699	0.001479	0.001879	0.001296
586	0.001944	0.001683	0.002147	0.001475
587	0.000912	0.000804	0.001007	0.000709
588	0.000781	0.000679	0.000860	0.000598
589	0.000357	0.000310	0.000390	0.000275
590	0.000640	0.000557	0.000704	0.000491
591	0.000683	0.000593	0.000748	0.000526
592	0.000278	0.000239	0.000302	0.000215
593	0.000167	0.000142	0.000180	0.000128
594	0.001034	0.000884	0.001125	0.000788
595	0.001231	0.001055	0.001342	0.000939
596	0.000664	0.000569	0.000722	0.000509
597	0.000617	0.000531	0.000668	0.000477
598	0.000487	0.000419	0.000525	0.000380
599	0.000397	0.000340	0.000428	0.000307
600	0.000202	0.000172	0.000217	0.000156
601	0.001519	0.001292	0.001665	0.001138
602	0.001875	0.001598	0.002056	0.001409
603	0.000583	0.000498	0.000628	0.000450
604	0.000412	0.000351	0.000443	0.000319
605	0.000379	0.000322	0.000408	0.000291
606	0.000278	0.000238	0.000297	0.000217
607	0.000230	0.000198	0.000242	0.000184
608	0.001235	0.001055	0.001350	0.000935
609	0.000818	0.000695	0.000886	0.000623
610	0.000232	0.000197	0.000248	0.000180
611	0.000426	0.000361	0.000457	0.000328
612	0.000992	0.000845	0.001077	0.000756
613	0.000613	0.000524	0.000665	0.000469
614	0.000173	0.000147	0.000185	0.000135
615	0.000239	0.000203	0.000255	0.000186
616	0.000432	0.000367	0.000458	0.000339
617	0.000188	0.000162	0.000195	0.000154
618	0.000072	0.000062	0.000073	0.000060
619	0.000093	0.000079	0.000097	0.000075
620	0.000045	0.000038	0.000045	0.000037
621	0.000033	0.000028	0.000033	0.000028
622	0.000081	0.000069	0.000083	0.000067
623	0.000072	0.000062	0.000073	0.000061
624	0.000227	0.000192	0.000239	0.000179
625	0.000031	0.000026	0.000031	0.000026
626	0.000029	0.000025	0.000029	0.000025
